,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.050004,0.039116,0.0,0.018522,0.042118,0.07256,0.177589
dr-ibt,500.0,0.054855,0.042939,2.4e-05,0.023289,0.046127,0.074888,0.233238
dr-ibt (tau=0),500.0,0.165411,0.052453,0.040474,0.131453,0.160115,0.19327,0.346526
dm,500.0,0.165272,0.040676,0.062851,0.138113,0.163134,0.188643,0.308897
dr,500.0,0.055082,0.042554,2e-06,0.022949,0.045464,0.078153,0.218767
mrdr,500.0,0.054729,0.045417,0.0,0.020777,0.043874,0.078338,0.279522
dr-os (oracle),500.0,0.055066,0.041107,2.2e-05,0.023575,0.045981,0.079016,0.248989
dr-os,500.0,0.055801,0.042595,0.00013,0.023785,0.04608,0.079016,0.268603
switch-dr (oracle),500.0,0.053231,0.039505,8.6e-05,0.024607,0.043454,0.075185,0.20859
switch-dr,500.0,0.058412,0.044162,8.6e-05,0.025968,0.049357,0.083445,0.321161
