,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000604,0.001739,0.0,1e-06,8e-06,0.000446,0.023872
dr-ibt,500.0,0.003073,0.013059,0.0,0.000233,0.001059,0.003008,0.280973
dr-ibt (tau=0),500.0,0.005978,0.005907,0.0,0.001068,0.004307,0.009632,0.060714
dm,500.0,0.251373,0.042921,0.147439,0.219035,0.249694,0.278956,0.393488
dr,500.0,0.009297,0.018708,0.0,0.000737,0.003919,0.010811,0.316038
mrdr,500.0,0.003121,0.005025,0.0,0.000306,0.001302,0.003769,0.053262
dr-os (oracle),500.0,0.004849,0.009753,0.0,0.000131,0.000764,0.004744,0.083797
dr-os,500.0,0.008025,0.011494,0.0,0.000796,0.003332,0.010902,0.083797
switch-dr (oracle),500.0,0.004572,0.00909,0.0,0.00017,0.000911,0.005211,0.080768
switch-dr,500.0,0.009297,0.018708,0.0,0.000737,0.003919,0.010811,0.316038
