,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.027228,0.03176,0.0,0.00369,0.016095,0.039536,0.22631
dr-ibt,500.0,0.04395,0.044995,1.4e-05,0.015402,0.034111,0.062121,0.551898
dr-ibt (tau=0),500.0,0.039857,0.046491,0.0,0.006113,0.023228,0.05965,0.286183
dm,500.0,0.130248,0.040043,0.025141,0.101273,0.127596,0.154708,0.277248
dr,500.0,0.045959,0.069269,0.0,0.016688,0.033907,0.063051,1.0
mrdr,500.0,0.049653,0.073085,3e-06,0.015463,0.034394,0.064097,1.0
dr-os (oracle),500.0,0.041611,0.034829,0.0,0.016077,0.032145,0.060884,0.195006
dr-os,500.0,0.04243,0.035658,0.0,0.016198,0.032272,0.061733,0.20295
switch-dr (oracle),500.0,0.037788,0.029856,0.0,0.0146,0.031669,0.054465,0.18028
switch-dr,500.0,0.046275,0.071448,0.0,0.016205,0.035496,0.061748,1.0
