,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.036859,0.04456,0.0,0.002127,0.019944,0.056904,0.231996
dr-ibt,500.0,0.052571,0.077254,0.0,0.006286,0.029953,0.074464,1.0
dr-ibt (tau=0),500.0,0.112648,0.060308,0.000192,0.068918,0.103635,0.147572,0.342566
dm,500.0,0.143926,0.065244,0.017394,0.096527,0.134884,0.182323,0.375516
dr,500.0,0.060702,0.083645,3e-06,0.007583,0.03119,0.081511,1.0
mrdr,500.0,0.068546,0.094252,0.0,0.009292,0.034863,0.0945,1.0
dr-os (oracle),500.0,0.051181,0.063152,0.0,0.002112,0.027691,0.080115,0.353143
dr-os,500.0,0.059625,0.073976,0.0,0.007482,0.032044,0.085824,0.487902
switch-dr (oracle),500.0,0.036474,0.048795,0.0,0.003097,0.017188,0.052877,0.302698
switch-dr,500.0,0.05852,0.097509,1e-06,0.007359,0.028142,0.072108,1.0
