,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002145,0.003626,0.0,6e-06,0.000343,0.003017,0.039403
dr-ibt,500.0,0.015633,0.09621,0.0,0.000624,0.002332,0.006346,1.0
dr-ibt (tau=0),500.0,0.00997,0.009866,0.0,0.001569,0.007251,0.018281,0.096594
dm,500.0,0.20191,0.030957,0.118987,0.180262,0.202304,0.222884,0.300531
dr,500.0,0.025216,0.105693,0.0,0.001108,0.004903,0.016239,1.0
mrdr,500.0,0.020587,0.104258,0.0,0.000644,0.003088,0.009661,1.0
dr-os (oracle),500.0,0.003152,0.00665,0.0,9.8e-05,0.000629,0.002665,0.059068
dr-os,500.0,0.008763,0.012703,0.0,0.000828,0.003912,0.01112,0.103922
switch-dr (oracle),500.0,0.002902,0.006347,0.0,0.000114,0.000532,0.002212,0.058245
switch-dr,500.0,0.025216,0.105693,0.0,0.001108,0.004903,0.016239,1.0
