,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.035192,0.033302,1e-06,0.009207,0.02458,0.050619,0.17305
dr-ibt,500.0,0.03821,0.036374,1e-06,0.010325,0.028595,0.054669,0.258164
dr-ibt (tau=0),500.0,0.122481,0.042773,0.026804,0.089555,0.117493,0.152855,0.26032
dm,500.0,0.165954,0.039829,0.056254,0.139611,0.16262,0.189397,0.307143
dr,500.0,0.042531,0.041973,0.0,0.010516,0.029434,0.064387,0.231125
mrdr,500.0,0.044152,0.045425,0.0,0.011015,0.030066,0.065148,0.270044
dr-os (oracle),500.0,0.042622,0.040903,1e-06,0.009906,0.030016,0.063866,0.201656
dr-os,500.0,0.043424,0.042214,1e-06,0.010385,0.030595,0.064393,0.24577
switch-dr (oracle),500.0,0.03526,0.034097,0.0,0.00807,0.027173,0.052965,0.196213
switch-dr,500.0,0.039632,0.037671,0.0,0.009708,0.030737,0.057745,0.229388
