,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.054961,0.047981,0.0,0.018983,0.042423,0.079171,0.254583
dr-ibt,500.0,0.06508,0.069011,9e-06,0.022373,0.047595,0.086785,1.0
dr-ibt (tau=0),500.0,0.173357,0.047852,0.063397,0.13661,0.169543,0.208452,0.333278
dm,500.0,0.201744,0.049673,0.081524,0.163037,0.201557,0.234247,0.363796
dr,500.0,0.060538,0.054423,0.0,0.02153,0.046428,0.084543,0.431863
mrdr,500.0,0.063936,0.066004,1e-06,0.020069,0.04674,0.08755,0.5713
dr-os (oracle),500.0,0.06521,0.053983,2e-06,0.023025,0.053584,0.092626,0.304213
dr-os,500.0,0.066819,0.056321,7e-06,0.023214,0.054887,0.093151,0.304732
switch-dr (oracle),500.0,0.052139,0.046269,0.0,0.015295,0.041736,0.078111,0.231809
switch-dr,500.0,0.060796,0.056747,0.0,0.017981,0.047851,0.087193,0.394855
