,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030751,0.030081,0.0,0.006406,0.023031,0.047005,0.175381
dr-ibt,500.0,0.037588,0.057652,3e-06,0.007552,0.023893,0.053482,1.0
dr-ibt (tau=0),500.0,0.103186,0.034086,0.024009,0.079371,0.102081,0.123415,0.231461
dm,500.0,0.126636,0.035761,0.046865,0.101786,0.124819,0.146983,0.275191
dr,500.0,0.041972,0.077488,4e-06,0.007014,0.026291,0.053235,1.0
mrdr,500.0,0.042513,0.073007,0.0,0.007509,0.026169,0.055884,1.0
dr-os (oracle),500.0,0.034614,0.032443,0.0,0.00871,0.02529,0.052768,0.196072
dr-os,500.0,0.03628,0.03408,0.0,0.009377,0.026072,0.05401,0.196072
switch-dr (oracle),500.0,0.02946,0.02814,0.0,0.006739,0.022621,0.04331,0.166617
switch-dr,500.0,0.04246,0.076523,3e-06,0.00999,0.026329,0.051125,1.0
