,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004618,0.006492,0.0,3.5e-05,0.001804,0.006457,0.042063
dr-ibt,500.0,0.010259,0.012814,0.0,0.001153,0.005398,0.016099,0.138217
dr-ibt (tau=0),500.0,0.015113,0.012327,0.0,0.003203,0.012557,0.026512,0.042063
dm,500.0,0.262586,0.04979,0.128553,0.225782,0.263802,0.296742,0.389391
dr,500.0,0.027969,0.047681,1e-06,0.00244,0.011077,0.031073,0.46236
mrdr,500.0,0.017407,0.035074,0.0,0.001644,0.006086,0.018584,0.313492
dr-os (oracle),500.0,0.005271,0.013084,0.0,0.000153,0.000952,0.004141,0.135392
dr-os,500.0,0.021848,0.03234,0.0,0.002372,0.010135,0.027098,0.253433
switch-dr (oracle),500.0,0.006428,0.013075,0.0,0.000297,0.00167,0.006468,0.130311
switch-dr,500.0,0.027969,0.047681,1e-06,0.00244,0.011077,0.031073,0.46236
