,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002962,0.005937,0.0,3.3e-05,0.000523,0.003336,0.052493
dr-ibt,500.0,0.014747,0.089462,0.0,0.000618,0.003282,0.009658,1.0
dr-ibt (tau=0),500.0,0.012324,0.01954,0.0,0.00275,0.006673,0.014453,0.152768
dm,500.0,0.19046,0.038799,0.067917,0.164993,0.189934,0.215137,0.347683
dr,500.0,0.023917,0.092128,0.0,0.00173,0.008759,0.021312,1.0
mrdr,500.0,0.016425,0.079538,0.0,0.001045,0.004315,0.011671,1.0
dr-os (oracle),500.0,0.006067,0.011139,0.0,0.000146,0.000936,0.006199,0.085298
dr-os,500.0,0.014383,0.019356,0.0,0.001222,0.007763,0.019371,0.198375
switch-dr (oracle),500.0,0.005847,0.010481,0.0,0.000305,0.001392,0.006367,0.083293
switch-dr,500.0,0.023917,0.092128,0.0,0.00173,0.008759,0.021312,1.0
