,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.028788,0.028393,0.0,0.007057,0.021037,0.042878,0.196763
dr-ibt,500.0,0.035672,0.032194,0.0,0.010909,0.028471,0.052537,0.20203
dr-ibt (tau=0),500.0,0.050241,0.035282,3e-06,0.023402,0.043209,0.069716,0.228658
dm,500.0,0.128841,0.036346,0.048574,0.102567,0.127745,0.153566,0.238628
dr,500.0,0.036603,0.03119,0.0,0.012733,0.027973,0.055438,0.150225
mrdr,500.0,0.037841,0.033675,0.0,0.012277,0.029385,0.055636,0.183194
dr-os (oracle),500.0,0.036085,0.030476,0.0,0.012169,0.029184,0.053858,0.188316
dr-os,500.0,0.036369,0.030791,1e-06,0.012169,0.029362,0.053858,0.203202
switch-dr (oracle),500.0,0.032006,0.027195,0.0,0.011268,0.024917,0.046792,0.159491
switch-dr,500.0,0.037195,0.033065,0.0,0.012432,0.028218,0.052344,0.233005
