,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.029323,0.027327,0.0,0.006716,0.022876,0.043676,0.135013
dr-ibt,500.0,0.036168,0.068375,2e-06,0.008242,0.024841,0.049522,1.0
dr-ibt (tau=0),500.0,0.104511,0.034354,0.01911,0.078291,0.10147,0.126727,0.219971
dm,500.0,0.12569,0.037017,0.043865,0.098283,0.122246,0.149004,0.270783
dr,500.0,0.039472,0.073934,0.0,0.007934,0.026012,0.051977,1.0
mrdr,500.0,0.040329,0.0831,0.0,0.007906,0.024285,0.04785,1.0
dr-os (oracle),500.0,0.033274,0.030458,0.0,0.008029,0.02755,0.049788,0.146704
dr-os,500.0,0.034289,0.031499,0.0,0.00872,0.027592,0.049868,0.154949
switch-dr (oracle),500.0,0.030183,0.030586,0.0,0.006649,0.021651,0.046311,0.229385
switch-dr,500.0,0.040438,0.074669,0.0,0.008109,0.023891,0.053525,1.0
