,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.045828,0.040834,0.0,0.01382,0.035758,0.065323,0.212553
dr-ibt,500.0,0.050933,0.047824,1e-06,0.014681,0.038932,0.070276,0.263784
dr-ibt (tau=0),500.0,0.143891,0.043996,0.034709,0.112842,0.141447,0.171866,0.290694
dm,500.0,0.167598,0.045994,0.055425,0.134043,0.16609,0.19714,0.315708
dr,500.0,0.053181,0.05456,1e-06,0.016817,0.036917,0.072931,0.509888
mrdr,500.0,0.056343,0.068578,1e-06,0.01388,0.037666,0.074454,0.815274
dr-os (oracle),500.0,0.049517,0.043268,0.0,0.015238,0.041321,0.070919,0.271506
dr-os,500.0,0.051105,0.045347,3e-06,0.015737,0.042148,0.071705,0.290927
switch-dr (oracle),500.0,0.042163,0.041154,1e-06,0.010368,0.030861,0.060063,0.21562
switch-dr,500.0,0.050016,0.051914,1e-06,0.012177,0.035891,0.071023,0.404129
