,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02201,0.019929,0.0,0.006412,0.016679,0.032204,0.132015
dr-ibt,500.0,0.023967,0.022045,0.0,0.007387,0.017788,0.034668,0.158538
dr-ibt (tau=0),500.0,0.099636,0.027115,0.032788,0.081057,0.097011,0.11603,0.197964
dm,500.0,0.118204,0.02615,0.050348,0.100109,0.116834,0.132715,0.231581
dr,500.0,0.022394,0.020474,0.0,0.007874,0.016789,0.031402,0.132516
mrdr,500.0,0.022573,0.02237,2e-06,0.005922,0.015955,0.032763,0.153892
dr-os (oracle),500.0,0.024696,0.021073,0.0,0.008519,0.019338,0.036038,0.112394
dr-os,500.0,0.024996,0.021853,0.0,0.008684,0.019338,0.036038,0.165066
switch-dr (oracle),500.0,0.023146,0.020391,0.0,0.007222,0.018278,0.033046,0.130805
switch-dr,500.0,0.025414,0.021998,5e-06,0.008399,0.019765,0.036879,0.130805
