,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003465,0.007731,0.0,1.6e-05,0.000701,0.003545,0.068482
dr-ibt,500.0,0.011152,0.047085,0.0,0.001023,0.004116,0.01046,0.923665
dr-ibt (tau=0),500.0,0.010216,0.012729,1e-06,0.001544,0.006105,0.016208,0.137451
dm,500.0,0.309287,0.062046,0.122269,0.265763,0.309904,0.354646,0.480664
dr,500.0,0.030698,0.092099,0.0,0.002726,0.010336,0.028568,1.0
mrdr,500.0,0.015383,0.062535,1e-06,0.000835,0.004779,0.016491,1.0
dr-os (oracle),500.0,0.012082,0.023651,0.0,0.000409,0.002106,0.012508,0.172217
dr-os,500.0,0.021113,0.029367,0.0,0.002537,0.010097,0.026269,0.18166
switch-dr (oracle),500.0,0.011332,0.021756,0.0,0.000565,0.003035,0.011476,0.168306
switch-dr,500.0,0.030698,0.092099,0.0,0.002726,0.010336,0.028568,1.0
