,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.027487,0.029237,0.0,0.005982,0.019198,0.038709,0.181842
dr-ibt,500.0,0.044143,0.057342,0.0,0.012955,0.030835,0.0584,0.867961
dr-ibt (tau=0),500.0,0.037092,0.037184,0.0,0.008982,0.027285,0.054402,0.230356
dm,500.0,0.16292,0.036805,0.071182,0.13765,0.160117,0.185685,0.290282
dr,500.0,0.040173,0.056917,0.0,0.010566,0.028801,0.05549,1.0
mrdr,500.0,0.038784,0.0579,0.0,0.009216,0.02631,0.052258,1.0
dr-os (oracle),500.0,0.039322,0.033603,0.0,0.013964,0.030784,0.055958,0.166274
dr-os,500.0,0.04007,0.03485,0.0,0.013964,0.03111,0.056522,0.171294
switch-dr (oracle),500.0,0.035264,0.032356,1e-06,0.010902,0.02654,0.051982,0.183831
switch-dr,500.0,0.041455,0.042899,1e-06,0.011981,0.029192,0.057538,0.354549
