,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005457,0.0095,0.0,4.3e-05,0.00157,0.007118,0.084231
dr-ibt,500.0,0.018535,0.030991,0.0,0.002305,0.008864,0.022181,0.272957
dr-ibt (tau=0),500.0,0.017963,0.030618,0.0,0.001783,0.007093,0.017983,0.294442
dm,500.0,0.17559,0.044389,0.060012,0.142522,0.172974,0.206254,0.346839
dr,500.0,0.027146,0.050264,0.0,0.002884,0.010351,0.030364,0.438576
mrdr,500.0,0.023109,0.039377,0.0,0.002253,0.009161,0.027476,0.362438
dr-os (oracle),500.0,0.008119,0.013628,0.0,0.000317,0.001583,0.010135,0.087138
dr-os,500.0,0.016496,0.023167,0.0,0.001745,0.007173,0.02328,0.167
switch-dr (oracle),500.0,0.008216,0.012805,0.0,0.000577,0.002478,0.010551,0.086076
switch-dr,500.0,0.027146,0.050264,0.0,0.002884,0.010351,0.030364,0.438576
