,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002074,0.004986,0.0,3e-06,9.6e-05,0.001844,0.05128
dr-ibt,500.0,0.010021,0.063539,0.0,0.00064,0.002474,0.0083,1.0
dr-ibt (tau=0),500.0,0.005409,0.007417,0.0,0.000581,0.00253,0.008029,0.0574
dm,500.0,0.20264,0.048293,0.09953,0.168484,0.200156,0.233684,0.366774
dr,500.0,0.020792,0.070359,0.0,0.001711,0.006722,0.019005,1.0
mrdr,500.0,0.016328,0.069434,0.0,0.000878,0.00394,0.013081,1.0
dr-os (oracle),500.0,0.007631,0.013396,0.0,0.00016,0.001286,0.009179,0.093502
dr-os,500.0,0.012704,0.017106,0.0,0.001453,0.005981,0.01675,0.128181
switch-dr (oracle),500.0,0.007789,0.012705,0.0,0.000406,0.002034,0.010248,0.085008
switch-dr,500.0,0.020792,0.070359,0.0,0.001711,0.006722,0.019005,1.0
