,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.04654,0.037431,0.0,0.016073,0.039051,0.065256,0.198257
dr-ibt,500.0,0.051801,0.040092,0.0,0.021202,0.044057,0.071506,0.254116
dr-ibt (tau=0),500.0,0.167008,0.047291,0.042582,0.134678,0.163209,0.196705,0.330387
dm,500.0,0.164396,0.037472,0.054904,0.137883,0.16338,0.188802,0.287148
dr,500.0,0.049127,0.037151,1e-06,0.020488,0.041168,0.070351,0.214253
mrdr,500.0,0.052406,0.044999,0.0,0.016958,0.040594,0.076087,0.27566
dr-os (oracle),500.0,0.045554,0.037033,0.0,0.017809,0.036037,0.065071,0.254445
dr-os,500.0,0.045684,0.037105,2e-06,0.017809,0.036037,0.065071,0.2586
switch-dr (oracle),500.0,0.046092,0.035488,0.0,0.019734,0.039995,0.064973,0.190033
switch-dr,500.0,0.048492,0.038081,0.0,0.01999,0.040582,0.067171,0.220517
