,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005376,0.013908,0.0,1.3e-05,0.000385,0.004273,0.125617
dr-ibt,500.0,0.012751,0.047589,0.0,0.000942,0.004975,0.012964,1.0
dr-ibt (tau=0),500.0,0.012498,0.022703,0.0,0.001293,0.005278,0.01313,0.187685
dm,500.0,0.163103,0.059072,0.03002,0.121404,0.164917,0.202579,0.347778
dr,500.0,0.025103,0.054353,0.0,0.002383,0.010923,0.027995,0.886724
mrdr,500.0,0.019477,0.036475,0.0,0.002015,0.007354,0.022334,0.488996
dr-os (oracle),500.0,0.007511,0.016241,0.0,0.000211,0.001331,0.006386,0.177419
dr-os,500.0,0.021192,0.029265,0.0,0.002283,0.010606,0.026352,0.193668
switch-dr (oracle),500.0,0.007612,0.015661,0.0,0.000397,0.00206,0.007325,0.169862
switch-dr,500.0,0.025103,0.054353,0.0,0.002383,0.010923,0.027995,0.886724
