,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.056646,0.063351,0.0,0.009415,0.033539,0.082289,0.371426
dr-ibt,500.0,0.071488,0.080044,0.0,0.012108,0.047098,0.103398,0.59128
dr-ibt (tau=0),500.0,0.218638,0.083695,0.026199,0.157965,0.216348,0.275977,0.486987
dm,500.0,0.189982,0.065065,0.043409,0.143898,0.183849,0.23274,0.445027
dr,500.0,0.070665,0.087757,4e-06,0.012931,0.041068,0.103569,1.0
mrdr,500.0,0.076119,0.094695,2e-06,0.013163,0.040191,0.108581,1.0
dr-os (oracle),500.0,0.066647,0.067225,0.0,0.014721,0.046572,0.094665,0.31253
dr-os,500.0,0.070804,0.072408,4e-06,0.016434,0.046659,0.095841,0.341347
switch-dr (oracle),500.0,0.057464,0.056532,1e-06,0.011763,0.038193,0.092672,0.313938
switch-dr,500.0,0.068269,0.067589,1e-06,0.015649,0.045817,0.102488,0.416381
