,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005468,0.014582,0.0,1.3e-05,0.000728,0.004836,0.156829
dr-ibt,500.0,0.010228,0.019992,0.0,0.000877,0.003824,0.011381,0.194648
dr-ibt (tau=0),500.0,0.008984,0.017215,0.0,0.000633,0.003933,0.010314,0.167517
dm,500.0,0.170257,0.065934,0.020867,0.124771,0.163262,0.208976,0.385423
dr,500.0,0.024615,0.047302,1e-06,0.002149,0.00932,0.028277,0.426263
mrdr,500.0,0.017369,0.035605,0.0,0.001138,0.006723,0.019491,0.333736
dr-os (oracle),500.0,0.009425,0.021665,0.0,0.000202,0.001193,0.005975,0.18399
dr-os,500.0,0.020666,0.031439,1e-06,0.001983,0.008638,0.026573,0.246118
switch-dr (oracle),500.0,0.009564,0.019834,0.0,0.000398,0.002121,0.008977,0.160545
switch-dr,500.0,0.024615,0.047302,1e-06,0.002149,0.00932,0.028277,0.426263
