,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001874,0.003134,0.0,1.8e-05,0.000583,0.002321,0.025986
dr-ibt,500.0,0.003548,0.004567,0.0,0.000527,0.001801,0.005378,0.037664
dr-ibt (tau=0),500.0,0.014415,0.011275,1e-06,0.004092,0.012846,0.024388,0.086527
dm,500.0,0.204805,0.032962,0.111769,0.180503,0.203654,0.227212,0.32096
dr,500.0,0.010522,0.016804,0.0,0.000964,0.004168,0.013284,0.142645
mrdr,500.0,0.006417,0.010257,0.0,0.000545,0.002763,0.007973,0.093208
dr-os (oracle),500.0,0.001791,0.003758,0.0,8e-05,0.000452,0.001828,0.030552
dr-os,500.0,0.009385,0.014944,0.0,0.000778,0.003864,0.011826,0.119497
switch-dr (oracle),500.0,0.002208,0.003733,0.0,0.000114,0.000732,0.00242,0.029457
switch-dr,500.0,0.010522,0.016804,0.0,0.000964,0.004168,0.013284,0.142645
