,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.03463,0.044694,0.0,0.00276,0.017732,0.049312,0.290707
dr-ibt,500.0,0.069036,0.136279,4e-06,0.008873,0.033653,0.077688,1.0
dr-ibt (tau=0),500.0,0.052443,0.052921,0.0,0.013633,0.035913,0.076915,0.319693
dm,500.0,0.132248,0.05856,0.006081,0.090859,0.12745,0.168225,0.362674
dr,500.0,0.075524,0.144267,2e-06,0.00905,0.036584,0.083698,1.0
mrdr,500.0,0.074767,0.138876,0.0,0.008961,0.033024,0.079923,1.0
dr-os (oracle),500.0,0.050319,0.052804,0.0,0.006593,0.0343,0.075979,0.228162
dr-os,500.0,0.058471,0.061273,0.0,0.010813,0.039896,0.086666,0.287423
switch-dr (oracle),500.0,0.040093,0.044241,0.0,0.003405,0.024805,0.062893,0.248254
switch-dr,500.0,0.072754,0.131801,0.0,0.012219,0.039316,0.085285,1.0
