,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000609,0.00168,0.0,1e-06,1.2e-05,0.000288,0.014385
dr-ibt,500.0,0.002484,0.003854,0.0,0.0002,0.001019,0.002944,0.027543
dr-ibt (tau=0),500.0,0.004604,0.004348,0.0,0.000806,0.003313,0.007301,0.019291
dm,500.0,0.314639,0.053926,0.192764,0.278998,0.313073,0.351389,0.473233
dr,500.0,0.011006,0.015859,0.0,0.000953,0.004745,0.014562,0.104102
mrdr,500.0,0.003334,0.004586,0.0,0.000374,0.001594,0.0043,0.029641
dr-os (oracle),500.0,0.007531,0.014411,0.0,0.000173,0.001188,0.008458,0.101871
dr-os,500.0,0.010992,0.015764,0.0,0.001053,0.004552,0.014662,0.101871
switch-dr (oracle),500.0,0.007304,0.013421,0.0,0.000303,0.001778,0.008486,0.097824
switch-dr,500.0,0.011006,0.015859,0.0,0.000953,0.004745,0.014562,0.104102
