,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00323,0.004558,0.0,1e-05,0.001078,0.004842,0.023381
dr-ibt,500.0,0.007109,0.007609,0.0,0.001005,0.0048,0.010464,0.048475
dr-ibt (tau=0),500.0,0.012096,0.00969,1e-06,0.003624,0.009711,0.019133,0.039169
dm,500.0,0.271659,0.040718,0.176511,0.241531,0.268698,0.298706,0.409503
dr,500.0,0.018425,0.027299,0.0,0.001622,0.007887,0.023432,0.196527
mrdr,500.0,0.01152,0.018825,0.0,0.001571,0.005648,0.013218,0.178464
dr-os (oracle),500.0,0.002999,0.008568,0.0,0.000109,0.000606,0.002433,0.131391
dr-os,500.0,0.014089,0.020375,0.0,0.001265,0.006306,0.018332,0.131391
switch-dr (oracle),500.0,0.003762,0.008306,0.0,0.00025,0.001084,0.003472,0.115367
switch-dr,500.0,0.018425,0.027299,0.0,0.001622,0.007887,0.023432,0.196527
