,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.059131,0.058108,1e-06,0.013041,0.043821,0.090425,0.316489
dr-ibt,500.0,0.072599,0.06955,0.0,0.022482,0.05279,0.105815,0.546137
dr-ibt (tau=0),500.0,0.162786,0.080468,0.011847,0.102571,0.154291,0.210526,0.441686
dm,500.0,0.173351,0.064711,0.010502,0.129032,0.169449,0.217094,0.394188
dr,500.0,0.069894,0.0622,0.0,0.019816,0.054551,0.105695,0.405338
mrdr,500.0,0.073971,0.075823,0.0,0.017983,0.051646,0.108494,0.536338
dr-os (oracle),500.0,0.063948,0.060913,0.0,0.015429,0.048,0.095761,0.300387
dr-os,500.0,0.067572,0.067756,2e-06,0.015628,0.048332,0.097449,0.411929
switch-dr (oracle),500.0,0.060694,0.059891,1e-06,0.014735,0.042286,0.088593,0.322174
switch-dr,500.0,0.072977,0.07628,6e-06,0.017861,0.04747,0.10434,0.606124
