,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.03633,0.034744,3e-06,0.010542,0.02714,0.051355,0.194344
dr-ibt,500.0,0.04028,0.038384,3e-06,0.011671,0.028878,0.058117,0.296456
dr-ibt (tau=0),500.0,0.12458,0.038153,0.03793,0.097728,0.123665,0.148837,0.264022
dm,500.0,0.143772,0.039125,0.060928,0.112815,0.143879,0.169334,0.274678
dr,500.0,0.041786,0.055097,7e-06,0.010744,0.027148,0.052984,0.508192
mrdr,500.0,0.044738,0.059474,1e-06,0.009928,0.028959,0.057205,0.488214
dr-os (oracle),500.0,0.041343,0.037674,1e-06,0.011294,0.03225,0.063566,0.25395
dr-os,500.0,0.04221,0.038754,3.2e-05,0.011633,0.032635,0.063806,0.25395
switch-dr (oracle),500.0,0.034715,0.032472,0.0,0.009332,0.026106,0.052444,0.197191
switch-dr,500.0,0.043097,0.055,0.0,0.010976,0.028107,0.057883,0.528196
