,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000946,0.00188,0.0,1e-06,3.1e-05,0.001021,0.014268
dr-ibt,500.0,0.003109,0.008681,0.0,0.000211,0.001123,0.00342,0.115513
dr-ibt (tau=0),500.0,0.00675,0.006549,0.0,0.001224,0.004669,0.010384,0.031293
dm,500.0,0.178008,0.032473,0.076622,0.154337,0.177005,0.198219,0.290619
dr,500.0,0.007314,0.013332,0.0,0.000522,0.002591,0.007575,0.121579
mrdr,500.0,0.004767,0.010878,0.0,0.000434,0.002034,0.005373,0.164986
dr-os (oracle),500.0,0.002236,0.004781,0.0,4.5e-05,0.000342,0.001715,0.033134
dr-os,500.0,0.006229,0.009925,0.0,0.000522,0.002254,0.007429,0.087268
switch-dr (oracle),500.0,0.002022,0.004549,0.0,5.5e-05,0.000272,0.001392,0.032561
switch-dr,500.0,0.007314,0.013332,0.0,0.000522,0.002591,0.007575,0.121579
