,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00107,0.002273,0.0,1e-06,0.000105,0.001386,0.033577
dr-ibt,500.0,0.002245,0.00326,0.0,0.000227,0.001003,0.003356,0.039074
dr-ibt (tau=0),500.0,0.005415,0.005206,0.0,0.000844,0.004024,0.008505,0.036954
dm,500.0,0.182492,0.032357,0.097742,0.158808,0.180227,0.204281,0.314291
dr,500.0,0.008596,0.014263,0.0,0.000848,0.00356,0.009533,0.147745
mrdr,500.0,0.005096,0.009664,0.0,0.000338,0.001622,0.004602,0.073099
dr-os (oracle),500.0,0.00237,0.005654,0.0,6.2e-05,0.000483,0.001627,0.071317
dr-os,500.0,0.006922,0.010528,0.0,0.000766,0.003133,0.007894,0.090345
switch-dr (oracle),500.0,0.002377,0.005102,0.0,0.000142,0.000634,0.002392,0.070128
switch-dr,500.0,0.008596,0.014263,0.0,0.000848,0.00356,0.009533,0.147745
