,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002015,0.003563,0.0,3.7e-05,0.000466,0.002708,0.032531
dr-ibt,500.0,0.011225,0.082384,0.0,0.000404,0.001575,0.004478,1.0
dr-ibt (tau=0),500.0,0.011386,0.011909,0.0,0.00453,0.009527,0.015736,0.131552
dm,500.0,0.197089,0.027777,0.12305,0.17819,0.196031,0.214044,0.288134
dr,500.0,0.018679,0.088352,0.0,0.001027,0.00444,0.012729,1.0
mrdr,500.0,0.013471,0.087558,0.0,0.000394,0.001707,0.005986,1.0
dr-os (oracle),500.0,0.003795,0.008268,0.0,0.000108,0.000589,0.00308,0.064384
dr-os,500.0,0.008877,0.012774,1e-06,0.000822,0.003915,0.011161,0.082994
switch-dr (oracle),500.0,0.003691,0.007825,0.0,0.000157,0.000856,0.003424,0.062925
switch-dr,500.0,0.018679,0.088352,0.0,0.001027,0.00444,0.012729,1.0
