,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000766,0.003167,0.0,1e-06,1.4e-05,0.000134,0.032585
dr-ibt,500.0,0.004098,0.007348,0.0,0.000296,0.001659,0.005066,0.097662
dr-ibt (tau=0),500.0,0.005223,0.006317,0.0,0.000677,0.004334,0.007771,0.059439
dm,500.0,0.355762,0.046315,0.238928,0.32303,0.351625,0.38665,0.48444
dr,500.0,0.012916,0.018098,0.0,0.001156,0.005471,0.016635,0.114077
mrdr,500.0,0.004946,0.008099,0.0,0.000403,0.00178,0.006952,0.096323
dr-os (oracle),500.0,0.010326,0.017489,0.0,0.000252,0.002227,0.012215,0.117943
dr-os,500.0,0.013273,0.018348,0.0,0.001351,0.005956,0.016683,0.117943
switch-dr (oracle),500.0,0.009327,0.016054,0.0,0.000469,0.00252,0.010152,0.114077
switch-dr,500.0,0.012916,0.018098,0.0,0.001156,0.005471,0.016635,0.114077
