,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.0059,0.013654,0.0,1.2e-05,0.00054,0.00542,0.151327
dr-ibt,500.0,0.014261,0.056982,1e-06,0.001006,0.004443,0.012979,1.0
dr-ibt (tau=0),500.0,0.009972,0.018136,0.0,0.000783,0.003762,0.011359,0.164111
dm,500.0,0.177881,0.062301,0.008162,0.136038,0.176932,0.213527,0.39367
dr,500.0,0.027049,0.079523,0.0,0.0021,0.009442,0.025428,1.0
mrdr,500.0,0.02376,0.080655,0.0,0.001649,0.00692,0.020084,1.0
dr-os (oracle),500.0,0.010672,0.021801,0.0,0.000152,0.001515,0.01125,0.190868
dr-os,500.0,0.018758,0.026593,1e-06,0.001909,0.008926,0.025122,0.190868
switch-dr (oracle),500.0,0.011275,0.021294,0.0,0.000566,0.002977,0.011607,0.190353
switch-dr,500.0,0.027049,0.079523,0.0,0.0021,0.009442,0.025428,1.0
