,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.020363,0.016909,0.0,0.007332,0.016885,0.029688,0.100188
dr-ibt,500.0,0.023284,0.018588,0.0,0.009486,0.019302,0.032722,0.099809
dr-ibt (tau=0),500.0,0.056685,0.024921,0.005159,0.038709,0.052909,0.071871,0.149265
dm,500.0,0.10115,0.026395,0.034432,0.083277,0.0997,0.118484,0.212718
dr,500.0,0.023077,0.019577,4e-06,0.007408,0.019882,0.033786,0.147787
mrdr,500.0,0.023598,0.020241,3e-06,0.008622,0.019325,0.034581,0.157351
dr-os (oracle),500.0,0.021694,0.017597,0.0,0.008212,0.017572,0.030363,0.107414
dr-os,500.0,0.021998,0.01775,0.0,0.008338,0.018315,0.030689,0.107414
switch-dr (oracle),500.0,0.020017,0.01743,1e-06,0.006885,0.015849,0.027725,0.093026
switch-dr,500.0,0.022679,0.020987,2e-06,0.00815,0.017169,0.031125,0.205621
