,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.029817,0.022642,0.0,0.011778,0.025844,0.042264,0.138216
dr-ibt,500.0,0.030491,0.023927,1e-06,0.012682,0.025339,0.042889,0.14279
dr-ibt (tau=0),500.0,0.101852,0.025982,0.035899,0.082849,0.099986,0.118243,0.208392
dm,500.0,0.123628,0.02847,0.05693,0.103937,0.122064,0.140991,0.222648
dr,500.0,0.033355,0.024964,4e-06,0.014754,0.0284,0.047463,0.143137
mrdr,500.0,0.034051,0.028204,0.0,0.013953,0.02792,0.048354,0.215537
dr-os (oracle),500.0,0.034456,0.024039,2e-06,0.014344,0.031161,0.049211,0.114
dr-os,500.0,0.034983,0.02447,4.6e-05,0.014639,0.031507,0.051527,0.114
switch-dr (oracle),500.0,0.029987,0.021261,3e-06,0.014087,0.02659,0.042552,0.111658
switch-dr,500.0,0.033119,0.024771,4.7e-05,0.014913,0.028893,0.046437,0.159995
