,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.043617,0.062335,0.0,0.002466,0.017567,0.057706,0.35241
dr-ibt,500.0,0.06129,0.071105,0.0,0.007843,0.034498,0.090269,0.446196
dr-ibt (tau=0),500.0,0.105489,0.110966,4e-06,0.021849,0.056815,0.164868,0.462894
dm,500.0,0.169858,0.070822,0.02397,0.117361,0.165495,0.215292,0.389997
dr,500.0,0.073339,0.085167,1e-06,0.012339,0.046394,0.105004,0.794826
mrdr,500.0,0.075085,0.094525,2e-06,0.011814,0.043463,0.111805,1.0
dr-os (oracle),500.0,0.058893,0.066454,0.0,0.007302,0.037793,0.086238,0.350945
dr-os,500.0,0.065731,0.076922,0.0,0.011066,0.040249,0.090579,0.492109
switch-dr (oracle),500.0,0.052438,0.056351,1e-06,0.008064,0.032368,0.080129,0.322945
switch-dr,500.0,0.072179,0.08803,2e-06,0.012077,0.043873,0.108136,1.0
