,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.031592,0.034577,0.0,0.005182,0.021772,0.045629,0.209862
dr-ibt,500.0,0.036882,0.038917,1e-06,0.009042,0.024941,0.051752,0.297961
dr-ibt (tau=0),500.0,0.142068,0.049017,0.022911,0.107208,0.136587,0.172996,0.312382
dm,500.0,0.127876,0.037298,0.050204,0.099891,0.1243,0.154002,0.27257
dr,500.0,0.041584,0.040294,1e-06,0.009138,0.032411,0.061379,0.242245
mrdr,500.0,0.04646,0.054454,0.0,0.008895,0.029885,0.06747,0.566461
dr-os (oracle),500.0,0.038075,0.037788,1e-06,0.009374,0.026781,0.056803,0.234312
dr-os,500.0,0.040667,0.040978,1e-06,0.011172,0.027644,0.059241,0.305924
switch-dr (oracle),500.0,0.03131,0.032057,0.0,0.006824,0.021176,0.046136,0.204705
switch-dr,500.0,0.040679,0.046267,0.0,0.00997,0.027923,0.056016,0.491029
