,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.040863,0.034971,2e-06,0.014031,0.033309,0.063006,0.224224
dr-ibt,500.0,0.046516,0.04734,7e-06,0.013654,0.034441,0.068925,0.547114
dr-ibt (tau=0),500.0,0.137186,0.039908,0.051016,0.108912,0.135941,0.160668,0.290714
dm,500.0,0.166386,0.042305,0.048206,0.137606,0.164167,0.194121,0.31259
dr,500.0,0.04849,0.050924,2e-06,0.012622,0.034228,0.064354,0.444926
mrdr,500.0,0.0502,0.059261,0.0,0.009567,0.031224,0.068629,0.520258
dr-os (oracle),500.0,0.047678,0.040282,0.0,0.016719,0.037326,0.070403,0.212983
dr-os,500.0,0.050548,0.044919,2e-06,0.016997,0.038492,0.072858,0.309335
switch-dr (oracle),500.0,0.040675,0.037765,1e-06,0.011027,0.031149,0.057297,0.186922
switch-dr,500.0,0.047058,0.044506,1e-06,0.013301,0.034874,0.06622,0.293662
