,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030615,0.026505,0.0,0.01156,0.023522,0.043289,0.168593
dr-ibt,500.0,0.038823,0.05058,0.0,0.012816,0.027857,0.053575,0.786028
dr-ibt (tau=0),500.0,0.108426,0.030148,0.028036,0.088451,0.105784,0.127199,0.217378
dm,500.0,0.127329,0.031521,0.048263,0.105674,0.125178,0.146506,0.227909
dr,500.0,0.042174,0.085388,0.0,0.013339,0.02528,0.047759,1.0
mrdr,500.0,0.038801,0.074526,2e-06,0.010122,0.024568,0.047995,1.0
dr-os (oracle),500.0,0.034729,0.027758,1e-06,0.013238,0.028749,0.050431,0.166208
dr-os,500.0,0.036767,0.03079,4e-06,0.013238,0.029357,0.052134,0.174979
switch-dr (oracle),500.0,0.030867,0.026893,0.0,0.008349,0.025123,0.04581,0.137249
switch-dr,500.0,0.044743,0.084565,2e-06,0.009857,0.02922,0.056363,1.0
