,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.02722,0.021853,0.0,0.011703,0.021608,0.039118,0.141292
dr-ibt,500.0,0.034577,0.025306,6e-06,0.016767,0.02953,0.047957,0.144319
dr-ibt (tau=0),500.0,0.033099,0.024723,7e-06,0.015422,0.0278,0.046097,0.159072
dm,500.0,0.146327,0.030786,0.056234,0.125243,0.146339,0.166702,0.237815
dr,500.0,0.03681,0.030485,1e-06,0.014399,0.031417,0.051831,0.310044
mrdr,500.0,0.038446,0.033946,1.3e-05,0.014313,0.031346,0.050586,0.281563
dr-os (oracle),500.0,0.036823,0.027871,0.0,0.017025,0.030226,0.048734,0.181952
dr-os,500.0,0.037265,0.028499,0.0,0.017175,0.030285,0.048998,0.181952
switch-dr (oracle),500.0,0.033281,0.025947,0.0,0.013942,0.028088,0.046941,0.160909
switch-dr,500.0,0.03716,0.031637,0.0,0.015849,0.029449,0.049251,0.311278
