,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.008076,0.015877,0.0,3.5e-05,0.001062,0.007752,0.112314
dr-ibt,500.0,0.024256,0.094888,0.0,0.001512,0.006827,0.019381,1.0
dr-ibt (tau=0),500.0,0.013978,0.023387,0.0,0.001463,0.005811,0.016606,0.184452
dm,500.0,0.225114,0.069883,0.056679,0.177766,0.221866,0.269559,0.416819
dr,500.0,0.038142,0.104031,0.0,0.002978,0.014588,0.042752,1.0
mrdr,500.0,0.030211,0.093852,0.0,0.00225,0.010825,0.030598,1.0
dr-os (oracle),500.0,0.014192,0.027362,0.0,0.000245,0.001809,0.015256,0.206736
dr-os,500.0,0.027372,0.036152,0.0,0.002908,0.013306,0.039189,0.268201
switch-dr (oracle),500.0,0.016445,0.027511,0.0,0.000902,0.00447,0.020129,0.205267
switch-dr,500.0,0.038142,0.104031,0.0,0.002978,0.014588,0.042752,1.0
