,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.060557,0.069838,0.0,0.00691,0.036656,0.090647,0.334225
dr-ibt,500.0,0.085438,0.108162,0.0,0.017922,0.050272,0.114234,1.0
dr-ibt (tau=0),500.0,0.171915,0.089619,0.008052,0.101969,0.163304,0.232803,0.430561
dm,500.0,0.20331,0.075396,0.041209,0.148452,0.198549,0.248475,0.473457
dr,500.0,0.084998,0.09087,1e-06,0.013348,0.054331,0.131902,0.647278
mrdr,500.0,0.094299,0.114641,0.0,0.012703,0.055196,0.137188,0.822255
dr-os (oracle),500.0,0.075539,0.076134,1e-06,0.011575,0.055973,0.117323,0.435485
dr-os,500.0,0.081257,0.083182,4e-06,0.013787,0.057589,0.122621,0.498418
switch-dr (oracle),500.0,0.064423,0.072256,0.0,0.009134,0.040112,0.094071,0.378665
switch-dr,500.0,0.080311,0.087816,0.0,0.014204,0.050615,0.119864,0.535191
