,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000859,0.001739,0.0,2e-06,4.4e-05,0.000843,0.018549
dr-ibt,500.0,0.005586,0.02403,0.0,0.000373,0.001557,0.00383,0.254856
dr-ibt (tau=0),500.0,0.008065,0.006507,0.0,0.00216,0.006607,0.012917,0.030479
dm,500.0,0.242884,0.037149,0.144121,0.218184,0.240758,0.266437,0.375814
dr,500.0,0.017469,0.05032,0.0,0.0008,0.003924,0.011754,0.511956
mrdr,500.0,0.011744,0.043327,0.0,0.000437,0.001776,0.004685,0.330746
dr-os (oracle),500.0,0.003691,0.007513,0.0,9.5e-05,0.000558,0.003483,0.065507
dr-os,500.0,0.008139,0.012734,0.0,0.000741,0.003433,0.010261,0.109566
switch-dr (oracle),500.0,0.004464,0.00735,0.0,0.00018,0.001233,0.005092,0.048674
switch-dr,500.0,0.017469,0.05032,0.0,0.0008,0.003924,0.011754,0.511956
