,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01703,0.021975,0.0,0.001062,0.008585,0.024735,0.139547
dr-ibt,500.0,0.028144,0.030288,0.0,0.006516,0.019848,0.039344,0.245541
dr-ibt (tau=0),500.0,0.025488,0.030306,0.0,0.00358,0.015402,0.035823,0.210951
dm,500.0,0.120519,0.035626,0.025346,0.097057,0.119059,0.14679,0.232713
dr,500.0,0.028975,0.029781,0.0,0.007612,0.019668,0.043133,0.235278
mrdr,500.0,0.030579,0.035007,0.0,0.006497,0.019456,0.042502,0.246291
dr-os (oracle),500.0,0.028073,0.02973,0.0,0.004769,0.01865,0.041001,0.20624
dr-os,500.0,0.029074,0.030432,0.0,0.005701,0.019432,0.042502,0.219936
switch-dr (oracle),500.0,0.022895,0.026056,0.0,0.003045,0.014972,0.032805,0.166439
switch-dr,500.0,0.026287,0.029375,0.0,0.004788,0.016778,0.038285,0.188627
