,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.013123,0.033736,0.0,5.8e-05,0.002033,0.010141,0.360291
dr-ibt,500.0,0.031384,0.077848,0.0,0.002143,0.009309,0.031397,1.0
dr-ibt (tau=0),500.0,0.020732,0.042118,0.0,0.001967,0.007168,0.019234,0.437554
dm,500.0,0.290128,0.084252,0.04227,0.232298,0.284908,0.350196,0.575894
dr,500.0,0.054473,0.1095,0.0,0.005212,0.020464,0.061847,1.0
mrdr,500.0,0.041243,0.101377,0.0,0.003306,0.013584,0.039688,1.0
dr-os (oracle),500.0,0.022982,0.046577,0.0,0.000596,0.003284,0.022989,0.378176
dr-os,500.0,0.044617,0.064753,0.0,0.004891,0.021599,0.056562,0.579681
switch-dr (oracle),500.0,0.023032,0.045676,0.0,0.001003,0.006329,0.022521,0.489402
switch-dr,500.0,0.054473,0.1095,0.0,0.005212,0.020464,0.061847,1.0
