,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.024603,0.027919,0.0,0.003696,0.01597,0.037344,0.195775
dr-ibt,500.0,0.034777,0.034973,0.0,0.008336,0.02508,0.051231,0.22462
dr-ibt (tau=0),500.0,0.033367,0.034636,1e-06,0.007855,0.022016,0.047338,0.230175
dm,500.0,0.147675,0.040145,0.046254,0.116445,0.147894,0.174116,0.29788
dr,500.0,0.034429,0.032478,6e-06,0.008435,0.024865,0.054147,0.192149
mrdr,500.0,0.033925,0.036183,0.0,0.007803,0.022791,0.048271,0.272799
dr-os (oracle),500.0,0.037605,0.036382,0.0,0.009861,0.027689,0.052592,0.236593
dr-os,500.0,0.038266,0.0374,0.0,0.009939,0.027817,0.053836,0.241389
switch-dr (oracle),500.0,0.032619,0.033083,0.0,0.005941,0.023001,0.048911,0.154444
switch-dr,500.0,0.03798,0.037901,5e-06,0.007918,0.0265,0.056324,0.198958
