,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003275,0.006525,0.0,3e-06,0.000329,0.004524,0.06507
dr-ibt,500.0,0.013772,0.048669,0.0,0.001285,0.005142,0.012523,0.684145
dr-ibt (tau=0),500.0,0.006463,0.011369,0.0,0.000359,0.002806,0.007503,0.119641
dm,500.0,0.225034,0.034535,0.133457,0.200485,0.223296,0.246944,0.349809
dr,500.0,0.024072,0.0663,0.0,0.00216,0.00828,0.022459,0.73493
mrdr,500.0,0.019506,0.065986,0.0,0.00153,0.006178,0.014069,0.797428
dr-os (oracle),500.0,0.008996,0.012917,0.0,0.000359,0.002729,0.013036,0.089176
dr-os,500.0,0.010989,0.013202,0.0,0.001495,0.005466,0.015775,0.089176
switch-dr (oracle),500.0,0.008752,0.012359,0.0,0.000446,0.00316,0.012718,0.088078
switch-dr,500.0,0.024072,0.0663,0.0,0.00216,0.00828,0.022459,0.73493
