,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000327,0.000909,0.0,1e-06,7e-06,0.000156,0.00784
dr-ibt,500.0,0.003198,0.019091,0.0,0.000155,0.000757,0.002203,0.307629
dr-ibt (tau=0),500.0,0.004303,0.003836,0.0,0.000965,0.003418,0.006875,0.017732
dm,500.0,0.188559,0.032898,0.09069,0.166218,0.186796,0.210932,0.289989
dr,500.0,0.010474,0.039522,0.0,0.000507,0.002843,0.008563,0.556181
mrdr,500.0,0.008034,0.039134,0.0,0.000244,0.001049,0.003121,0.526173
dr-os (oracle),500.0,0.002692,0.004881,0.0,7.4e-05,0.000577,0.002869,0.03929
dr-os,500.0,0.005055,0.006907,0.0,0.000466,0.002402,0.007227,0.061891
switch-dr (oracle),500.0,0.002777,0.004673,0.0,0.000151,0.000736,0.003272,0.038596
switch-dr,500.0,0.010474,0.039522,0.0,0.000507,0.002843,0.008563,0.556181
