,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.050379,0.053789,0.0,0.008697,0.031628,0.076302,0.306586
dr-ibt,500.0,0.075398,0.111101,2e-06,0.010296,0.037048,0.103871,1.0
dr-ibt (tau=0),500.0,0.118057,0.063213,0.005138,0.071873,0.105764,0.159711,0.32668
dm,500.0,0.153032,0.056474,0.033409,0.11482,0.151018,0.185911,0.347316
dr,500.0,0.075156,0.110002,0.0,0.011695,0.044343,0.099682,1.0
mrdr,500.0,0.080573,0.115782,1e-06,0.011392,0.044564,0.108348,1.0
dr-os (oracle),500.0,0.057479,0.059177,0.0,0.006112,0.037324,0.094747,0.268006
dr-os,500.0,0.066569,0.072653,0.0,0.009584,0.040474,0.101793,0.517515
switch-dr (oracle),500.0,0.046223,0.054768,1e-06,0.004237,0.025253,0.066742,0.289243
switch-dr,500.0,0.074704,0.104994,1e-06,0.010151,0.042599,0.105458,1.0
