,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001261,0.002148,0.0,4e-06,0.000204,0.001543,0.015354
dr-ibt,500.0,0.003895,0.019542,0.0,0.000387,0.001526,0.003927,0.427912
dr-ibt (tau=0),500.0,0.010906,0.012003,0.0,0.002179,0.007012,0.018026,0.0982
dm,500.0,0.178609,0.030484,0.083595,0.158257,0.177761,0.197392,0.274813
dr,500.0,0.009408,0.030485,0.0,0.000676,0.00306,0.008254,0.448258
mrdr,500.0,0.005833,0.031011,0.0,0.000401,0.001785,0.005294,0.522688
dr-os (oracle),500.0,0.00214,0.004951,0.0,7.4e-05,0.000444,0.001744,0.055628
dr-os,500.0,0.00679,0.011162,0.0,0.000594,0.00279,0.007112,0.089538
switch-dr (oracle),500.0,0.001963,0.004459,0.0,0.000152,0.000497,0.001809,0.049827
switch-dr,500.0,0.009408,0.030485,0.0,0.000676,0.00306,0.008254,0.448258
