,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.032082,0.030402,0.0,0.0095,0.024909,0.042879,0.191333
dr-ibt,500.0,0.037286,0.034711,5e-06,0.011736,0.027524,0.051779,0.209423
dr-ibt (tau=0),500.0,0.127247,0.04907,0.018318,0.092451,0.122096,0.157437,0.288247
dm,500.0,0.122817,0.038648,0.036641,0.096792,0.119535,0.146689,0.275729
dr,500.0,0.037666,0.032628,2.5e-05,0.013011,0.030709,0.053406,0.187886
mrdr,500.0,0.037794,0.03414,0.0,0.01133,0.029884,0.052501,0.203461
dr-os (oracle),500.0,0.035917,0.032262,0.0,0.012057,0.028273,0.050295,0.229197
dr-os,500.0,0.036798,0.033675,0.0,0.012081,0.028754,0.050742,0.256684
switch-dr (oracle),500.0,0.034744,0.031731,1e-06,0.011004,0.02734,0.048994,0.181218
switch-dr,500.0,0.03979,0.03774,1e-06,0.011574,0.029354,0.056864,0.299964
