,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006611,0.013782,0.0,3.8e-05,0.001302,0.006859,0.116023
dr-ibt,500.0,0.022485,0.065672,0.0,0.001584,0.007232,0.023615,1.0
dr-ibt (tau=0),500.0,0.013002,0.018172,0.0,0.001853,0.007453,0.017956,0.145036
dm,500.0,0.257512,0.047472,0.113995,0.224694,0.254425,0.287541,0.427814
dr,500.0,0.041777,0.115666,1e-06,0.003015,0.011659,0.039312,1.0
mrdr,500.0,0.033741,0.102917,0.0,0.00266,0.010863,0.027843,1.0
dr-os (oracle),500.0,0.014096,0.023424,0.0,0.000431,0.002609,0.01638,0.123487
dr-os,500.0,0.02336,0.033179,0.0,0.002064,0.01031,0.031095,0.260541
switch-dr (oracle),500.0,0.013338,0.022311,0.0,0.00066,0.003274,0.013911,0.120445
switch-dr,500.0,0.041777,0.115666,1e-06,0.003015,0.011659,0.039312,1.0
