,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007483,0.007511,0.0,0.001525,0.005537,0.011285,0.04357
dr-ibt,500.0,0.009434,0.008417,1e-06,0.002994,0.007683,0.013578,0.059872
dr-ibt (tau=0),500.0,0.084912,0.010467,0.056024,0.077703,0.08508,0.091801,0.112457
dm,500.0,0.094639,0.006659,0.074468,0.089911,0.094404,0.098902,0.113987
dr,500.0,0.007792,0.007916,0.0,0.001707,0.005689,0.01139,0.042963
mrdr,500.0,0.007687,0.008531,0.0,0.00127,0.004915,0.010344,0.044814
dr-os (oracle),500.0,0.013302,0.009295,0.0,0.006064,0.011651,0.018403,0.053378
dr-os,500.0,0.013302,0.009295,0.0,0.006064,0.011651,0.018403,0.053378
switch-dr (oracle),500.0,0.007417,0.008111,0.0,0.001258,0.004672,0.011072,0.062097
switch-dr,500.0,0.007636,0.008213,0.0,0.001364,0.005063,0.011508,0.065299
