,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.015209,0.018412,0.0,0.001247,0.007928,0.023602,0.094647
dr-ibt,500.0,0.023085,0.023544,1e-06,0.004397,0.015579,0.03453,0.126346
dr-ibt (tau=0),500.0,0.063844,0.025025,0.004954,0.045978,0.06237,0.079961,0.158734
dm,500.0,0.093286,0.013287,0.058849,0.084544,0.092907,0.102373,0.133314
dr,500.0,0.017172,0.021424,0.0,0.002349,0.009548,0.023835,0.164746
mrdr,500.0,0.020601,0.025642,1e-06,0.002447,0.011059,0.029288,0.163351
dr-os (oracle),500.0,0.018039,0.020544,0.0,0.002888,0.010521,0.026574,0.109899
dr-os,500.0,0.018196,0.021191,0.0,0.002888,0.010521,0.026574,0.124449
switch-dr (oracle),500.0,0.014557,0.017921,0.0,0.00152,0.007362,0.020487,0.093444
switch-dr,500.0,0.016616,0.020104,0.0,0.002393,0.008459,0.023941,0.107155
