,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.007222,0.007752,0.0,0.00142,0.004553,0.010426,0.045263
dr-ibt,500.0,0.008935,0.008719,3e-06,0.00266,0.006248,0.012514,0.048068
dr-ibt (tau=0),500.0,0.088976,0.006271,0.070216,0.084939,0.088757,0.093036,0.112069
dm,500.0,0.094988,0.00653,0.077223,0.090782,0.094816,0.099439,0.119114
dr,500.0,0.00851,0.008302,0.0,0.001901,0.006225,0.012695,0.048062
mrdr,500.0,0.008809,0.009175,0.0,0.001788,0.006193,0.013255,0.049607
dr-os (oracle),500.0,0.013483,0.009651,0.0,0.005752,0.011664,0.018955,0.052245
dr-os,500.0,0.013483,0.009651,0.0,0.005752,0.011664,0.018955,0.052245
switch-dr (oracle),500.0,0.007653,0.008148,1e-06,0.001404,0.005173,0.011354,0.06915
switch-dr,500.0,0.007788,0.008182,1e-06,0.001551,0.005309,0.011611,0.06915
