,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01421,0.017757,1e-06,0.001187,0.006527,0.021351,0.096064
dr-ibt,500.0,0.022719,0.024317,0.0,0.004005,0.014458,0.033046,0.122383
dr-ibt (tau=0),500.0,0.079577,0.0228,0.022502,0.062819,0.078873,0.093953,0.144097
dm,500.0,0.093647,0.013488,0.060031,0.084056,0.093783,0.102105,0.137447
dr,500.0,0.016805,0.022483,0.0,0.001995,0.007854,0.022452,0.143544
mrdr,500.0,0.019928,0.026278,0.0,0.001926,0.009755,0.02618,0.142548
dr-os (oracle),500.0,0.019218,0.020754,0.0,0.003426,0.012005,0.029507,0.129462
dr-os,500.0,0.019347,0.021177,0.0,0.003426,0.012005,0.029507,0.129462
switch-dr (oracle),500.0,0.013257,0.018676,0.0,0.000725,0.005558,0.01835,0.110082
switch-dr,500.0,0.016279,0.022364,1e-06,0.001636,0.008217,0.022365,0.187835
