,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.013059,0.016321,0.0,0.001441,0.006358,0.01864,0.080857
dr-ibt,500.0,0.020926,0.020998,0.0,0.004072,0.014608,0.031528,0.117726
dr-ibt (tau=0),500.0,0.086096,0.019453,0.03458,0.071011,0.08534,0.098374,0.165109
dm,500.0,0.091848,0.013186,0.053382,0.082406,0.090921,0.100464,0.134521
dr,500.0,0.016887,0.021235,1e-06,0.001735,0.009286,0.023807,0.13086
mrdr,500.0,0.019829,0.025508,0.0,0.002028,0.009625,0.028185,0.156951
dr-os (oracle),500.0,0.017972,0.019323,0.0,0.003278,0.011571,0.025545,0.10086
dr-os,500.0,0.018022,0.019473,0.0,0.003278,0.011571,0.025545,0.10086
switch-dr (oracle),500.0,0.012859,0.016308,0.0,0.001289,0.006235,0.019336,0.106366
switch-dr,500.0,0.015178,0.017717,0.0,0.002123,0.009013,0.022233,0.139113
