,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.028653,0.031358,0.0,0.003681,0.018097,0.043253,0.189336
dr-ibt,500.0,0.04165,0.044414,0.0,0.008947,0.027436,0.05978,0.326415
dr-ibt (tau=0),500.0,0.064592,0.036213,0.001375,0.038606,0.060232,0.086512,0.203603
dm,500.0,0.094584,0.024326,0.029108,0.076315,0.09431,0.110231,0.178913
dr,500.0,0.040973,0.048164,0.0,0.005955,0.024082,0.05677,0.300726
mrdr,500.0,0.047622,0.060559,0.0,0.005124,0.023466,0.070545,0.38818
dr-os (oracle),500.0,0.031399,0.031263,0.0,0.005504,0.021695,0.050847,0.178108
dr-os,500.0,0.035365,0.039733,0.0,0.005504,0.021811,0.053262,0.194685
switch-dr (oracle),500.0,0.021041,0.026999,0.0,0.001625,0.009905,0.028548,0.133802
switch-dr,500.0,0.03592,0.046565,1e-06,0.003926,0.01716,0.051439,0.316441
