,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.01437,0.019301,0.0,0.00096,0.006159,0.0194,0.10195
dr-ibt,500.0,0.022815,0.023921,2e-06,0.004916,0.015642,0.032271,0.140528
dr-ibt (tau=0),500.0,0.081367,0.022657,0.022247,0.065265,0.080165,0.096053,0.179701
dm,500.0,0.096567,0.014123,0.059428,0.086729,0.096409,0.105677,0.14378
dr,500.0,0.016445,0.021467,0.0,0.002039,0.008261,0.02335,0.189786
mrdr,500.0,0.021039,0.029304,0.0,0.002369,0.009568,0.027038,0.208873
dr-os (oracle),500.0,0.019565,0.022502,1e-06,0.003134,0.011247,0.027984,0.114588
dr-os,500.0,0.019792,0.023403,1e-06,0.003134,0.011247,0.027984,0.140627
switch-dr (oracle),500.0,0.014929,0.020571,0.0,0.000981,0.005856,0.021013,0.12007
switch-dr,500.0,0.017976,0.023266,0.0,0.001996,0.008862,0.02596,0.149467
