,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023409,0.028906,0.0,0.002024,0.012385,0.034661,0.15184
dr-ibt,500.0,0.041585,0.042036,0.0,0.007947,0.02872,0.064186,0.250304
dr-ibt (tau=0),500.0,0.08889,0.032874,0.009291,0.063994,0.086208,0.112233,0.19109
dm,500.0,0.098772,0.023933,0.036791,0.082954,0.096679,0.115603,0.176278
dr,500.0,0.038096,0.049887,0.0,0.004601,0.017705,0.055193,0.27526
mrdr,500.0,0.043722,0.057528,0.0,0.003991,0.021682,0.063154,0.356569
dr-os (oracle),500.0,0.034158,0.034047,0.0,0.006231,0.022852,0.055009,0.155553
dr-os,500.0,0.039295,0.044661,0.0,0.006231,0.023261,0.057726,0.248708
switch-dr (oracle),500.0,0.02287,0.029277,0.0,0.001885,0.010153,0.03311,0.151976
switch-dr,500.0,0.03568,0.05095,0.0,0.003395,0.017116,0.046016,0.414027
