,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003414,0.005481,0.0,0.000161,0.001138,0.004544,0.038305
dr-ibt,500.0,0.003868,0.005705,0.0,0.000457,0.001772,0.005058,0.044351
dr-ibt (tau=0),500.0,0.006904,0.007299,0.0,0.00144,0.004507,0.009859,0.047388
dm,500.0,0.346212,0.005279,0.330907,0.342666,0.346002,0.34986,0.360204
dr,500.0,0.006297,0.008641,0.0,0.000766,0.003168,0.008644,0.067688
mrdr,500.0,0.002892,0.003717,0.0,0.000364,0.001436,0.003915,0.021013
dr-os (oracle),500.0,0.013186,0.013896,0.0,0.002725,0.008832,0.019959,0.092704
dr-os,500.0,0.013186,0.013896,0.0,0.002725,0.008832,0.019959,0.092704
switch-dr (oracle),500.0,0.003938,0.006933,0.0,0.000155,0.001227,0.004367,0.067688
switch-dr,500.0,0.006297,0.008641,0.0,0.000766,0.003168,0.008644,0.067688
