,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.013526,0.017873,0.0,0.001164,0.006088,0.018781,0.100963
dr-ibt,500.0,0.021519,0.022139,0.0,0.003816,0.014451,0.032237,0.105299
dr-ibt (tau=0),500.0,0.089861,0.020582,0.042335,0.075958,0.088921,0.104829,0.145231
dm,500.0,0.095441,0.013933,0.058834,0.086205,0.093994,0.104241,0.150022
dr,500.0,0.017149,0.021513,0.0,0.00231,0.008693,0.023239,0.16498
mrdr,500.0,0.019454,0.027167,0.0,0.001982,0.008129,0.026736,0.174732
dr-os (oracle),500.0,0.020621,0.021647,1e-06,0.003818,0.013793,0.030954,0.113253
dr-os,500.0,0.020738,0.022001,1e-06,0.003818,0.013793,0.030954,0.113253
switch-dr (oracle),500.0,0.014358,0.01875,0.0,0.00128,0.006552,0.020804,0.094997
switch-dr,500.0,0.016581,0.021513,0.0,0.002087,0.007977,0.022373,0.139354
