,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023952,0.026025,0.0,0.003158,0.014503,0.038075,0.13
dr-ibt,500.0,0.0362,0.037822,2e-06,0.006426,0.025142,0.052254,0.18988
dr-ibt (tau=0),500.0,0.055412,0.029789,0.000631,0.033222,0.051988,0.075729,0.178034
dm,500.0,0.091885,0.023331,0.032274,0.075231,0.091548,0.107109,0.170022
dr,500.0,0.034647,0.044445,0.0,0.003794,0.01623,0.051892,0.341069
mrdr,500.0,0.037619,0.050155,0.0,0.003961,0.019306,0.051689,0.388074
dr-os (oracle),500.0,0.028048,0.031497,0.0,0.004111,0.015173,0.042291,0.146976
dr-os,500.0,0.033044,0.044055,0.0,0.004111,0.015905,0.044942,0.410643
switch-dr (oracle),500.0,0.02286,0.028772,0.0,0.002098,0.009728,0.035643,0.134937
switch-dr,500.0,0.037862,0.047735,0.0,0.00524,0.020235,0.052686,0.27309
