,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.013722,0.019226,0.0,0.000977,0.005092,0.018577,0.107331
dr-ibt,500.0,0.02121,0.024333,1e-06,0.003488,0.012444,0.029885,0.135877
dr-ibt (tau=0),500.0,0.061426,0.024046,0.002181,0.044537,0.059097,0.074252,0.13768
dm,500.0,0.093074,0.013895,0.057712,0.083056,0.092545,0.100888,0.148076
dr,500.0,0.015093,0.019637,0.0,0.001818,0.007257,0.021454,0.154714
mrdr,500.0,0.019413,0.027895,0.0,0.002017,0.009434,0.024923,0.234228
dr-os (oracle),500.0,0.01803,0.019539,0.0,0.002897,0.011344,0.026937,0.100197
dr-os,500.0,0.018429,0.021119,0.0,0.002897,0.011344,0.026937,0.168514
switch-dr (oracle),500.0,0.01439,0.017589,0.0,0.001424,0.007171,0.022051,0.087554
switch-dr,500.0,0.016752,0.019463,0.0,0.002576,0.009357,0.024403,0.112353
